ID,CLASSIFIED,TYPE
HTTPCLIENT-358,IMPROVEMENT,BUG
HTTPCLIENT-360,IMPROVEMENT,BUG
HTTPCLIENT-384,IMPROVEMENT,BUG
HTTPCLIENT-39,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-4,IMPROVEMENT,BUG
HTTPCLIENT-406,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-426,IMPROVEMENT,BUG
HTTPCLIENT-43,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-459,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-462,IMPROVEMENT,BUG
HTTPCLIENT-466,IMPROVEMENT,BUG
HTTPCLIENT-485,IMPROVEMENT,BUG
HTTPCLIENT-494,IMPROVEMENT,BUG
HTTPCLIENT-497,IMPROVEMENT,BUG
HTTPCLIENT-526,IMPROVEMENT,BUG
HTTPCLIENT-53,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-54,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-559,IMPROVEMENT,BUG
HTTPCLIENT-56,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-560,IMPROVEMENT,BUG
HTTPCLIENT-573,IMPROVEMENT,BUG
HTTPCLIENT-589,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-593,IMPROVEMENT,BUG
HTTPCLIENT-597,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-609,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-613,IMPROVEMENT,BUG
HTTPCLIENT-615,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-617,IMPROVEMENT,BUG
HTTPCLIENT-627,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-631,IMPROVEMENT,BUG
HTTPCLIENT-636,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-640,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-645,IMPROVEMENT,BUG
HTTPCLIENT-650,IMPROVEMENT,BUG
HTTPCLIENT-653,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-654,IMPROVEMENT,BUG
HTTPCLIENT-659,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-674,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-677,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-697,IMPROVEMENT,BUG
HTTPCLIENT-699,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-726,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-734,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-740,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-743,IMPROVEMENT,BUG
HTTPCLIENT-746,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-748,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-822,IMPROVEMENT,BUG
HTTPCLIENT-832,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-835,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-841,IMPROVEMENT,BUG
HTTPCLIENT-889,IMPROVEMENT,
HTTPCLIENT-895,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-898,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-903,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-906,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-909,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-911,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-914,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-917,IMPROVEMENT,BUG
HTTPCLIENT-923,IMPROVEMENT,BUG
HTTPCLIENT-941,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-962,IMPROVEMENT,BUG
HTTPCLIENT-979,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-980,IMPROVEMENT,BUG
HTTPCLIENT-987,IMPROVEMENT,BUG
HTTPCLIENT-988,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-990,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-992,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-997,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-998,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-1017,OTHER,BUG
HTTPCLIENT-316,OTHER,BUG
HTTPCLIENT-680,OTHER,BUG
HTTPCLIENT-752,OTHER,IMPROVEMENT
HTTPCLIENT-775,OTHER,BUG
HTTPCLIENT-865,OTHER,BUG
HTTPCLIENT-866,OTHER,BUG
HTTPCLIENT-869,OTHER,BUG
HTTPCLIENT-870,OTHER,BUG
HTTPCLIENT-306,REFACTORING,IMPROVEMENT
HTTPCLIENT-337,REFACTORING,IMPROVEMENT
HTTPCLIENT-376,REFACTORING,BUG
HTTPCLIENT-382,REFACTORING,BUG
HTTPCLIENT-42,REFACTORING,IMPROVEMENT
HTTPCLIENT-484,REFACTORING,IMPROVEMENT
HTTPCLIENT-591,REFACTORING,
HTTPCLIENT-602,REFACTORING,IMPROVEMENT
HTTPCLIENT-665,REFACTORING,IMPROVEMENT
HTTPCLIENT-714,REFACTORING,
HTTPCLIENT-729,REFACTORING,IMPROVEMENT
HTTPCLIENT-736,REFACTORING,IMPROVEMENT
HTTPCLIENT-738,REFACTORING,BUG
HTTPCLIENT-742,REFACTORING,IMPROVEMENT
HTTPCLIENT-753,REFACTORING,IMPROVEMENT
HTTPCLIENT-100,RFE,IMPROVEMENT
HTTPCLIENT-1000,RFE,IMPROVEMENT
HTTPCLIENT-1007,RFE,IMPROVEMENT
HTTPCLIENT-1014,RFE,RFE
HTTPCLIENT-1015,RFE,IMPROVEMENT
HTTPCLIENT-1016,RFE,IMPROVEMENT
HTTPCLIENT-102,RFE,BUG
HTTPCLIENT-1030,RFE,RFE
HTTPCLIENT-1035,RFE,IMPROVEMENT
HTTPCLIENT-106,RFE,BUG
HTTPCLIENT-1063,RFE,IMPROVEMENT
HTTPCLIENT-1076,RFE,RFE
HTTPCLIENT-1104,RFE,IMPROVEMENT
HTTPCLIENT-1105,RFE,
HTTPCLIENT-111,RFE,IMPROVEMENT
HTTPCLIENT-1123,RFE,RFE
HTTPCLIENT-1128,RFE,IMPROVEMENT
HTTPCLIENT-1131,RFE,IMPROVEMENT
HTTPCLIENT-1132,RFE,RFE
HTTPCLIENT-1154,RFE,IMPROVEMENT
HTTPCLIENT-1156,RFE,IMPROVEMENT
HTTPCLIENT-1159,RFE,IMPROVEMENT
HTTPCLIENT-1160,RFE,IMPROVEMENT
HTTPCLIENT-1162,RFE,IMPROVEMENT
HTTPCLIENT-1164,RFE,BUG
HTTPCLIENT-117,RFE,BUG
HTTPCLIENT-1182,RFE,RFE
HTTPCLIENT-131,RFE,IMPROVEMENT
HTTPCLIENT-132,RFE,IMPROVEMENT
HTTPCLIENT-154,RFE,IMPROVEMENT
HTTPCLIENT-162,RFE,BUG
HTTPCLIENT-17,RFE,IMPROVEMENT
HTTPCLIENT-173,RFE,BUG
HTTPCLIENT-174,RFE,IMPROVEMENT
HTTPCLIENT-18,RFE,BUG
HTTPCLIENT-187,RFE,IMPROVEMENT
HTTPCLIENT-189,RFE,BUG
HTTPCLIENT-194,RFE,BUG
HTTPCLIENT-209,RFE,IMPROVEMENT
HTTPCLIENT-217,RFE,IMPROVEMENT
HTTPCLIENT-230,RFE,BUG
HTTPCLIENT-234,RFE,IMPROVEMENT
HTTPCLIENT-243,RFE,BUG
HTTPCLIENT-245,RFE,RFE
HTTPCLIENT-252,RFE,IMPROVEMENT
HTTPCLIENT-257,RFE,BUG
HTTPCLIENT-26,RFE,IMPROVEMENT
HTTPCLIENT-260,RFE,IMPROVEMENT
HTTPCLIENT-266,RFE,IMPROVEMENT
HTTPCLIENT-278,RFE,IMPROVEMENT
HTTPCLIENT-285,RFE,IMPROVEMENT
HTTPCLIENT-29,RFE,BUG
HTTPCLIENT-293,RFE,IMPROVEMENT
HTTPCLIENT-30,RFE,BUG
HTTPCLIENT-309,RFE,IMPROVEMENT
HTTPCLIENT-31,RFE,IMPROVEMENT
HTTPCLIENT-317,RFE,IMPROVEMENT
HTTPCLIENT-323,RFE,IMPROVEMENT
HTTPCLIENT-326,RFE,IMPROVEMENT
HTTPCLIENT-328,RFE,IMPROVEMENT
HTTPCLIENT-334,RFE,IMPROVEMENT
HTTPCLIENT-335,RFE,BUG
HTTPCLIENT-345,RFE,IMPROVEMENT
HTTPCLIENT-35,RFE,IMPROVEMENT
HTTPCLIENT-352,RFE,IMPROVEMENT
HTTPCLIENT-353,RFE,IMPROVEMENT
HTTPCLIENT-368,RFE,BUG
HTTPCLIENT-373,RFE,IMPROVEMENT
HTTPCLIENT-385,RFE,IMPROVEMENT
HTTPCLIENT-389,RFE,IMPROVEMENT
HTTPCLIENT-399,RFE,BUG
HTTPCLIENT-401,RFE,BUG
HTTPCLIENT-41,RFE,IMPROVEMENT
HTTPCLIENT-420,RFE,IMPROVEMENT
HTTPCLIENT-424,RFE,BUG
HTTPCLIENT-427,RFE,IMPROVEMENT
HTTPCLIENT-44,RFE,IMPROVEMENT
HTTPCLIENT-45,RFE,IMPROVEMENT
HTTPCLIENT-455,RFE,IMPROVEMENT
HTTPCLIENT-46,RFE,IMPROVEMENT
HTTPCLIENT-460,RFE,IMPROVEMENT
HTTPCLIENT-47,RFE,IMPROVEMENT
HTTPCLIENT-475,RFE,IMPROVEMENT
HTTPCLIENT-477,RFE,BUG
HTTPCLIENT-48,RFE,IMPROVEMENT
HTTPCLIENT-50,RFE,IMPROVEMENT
HTTPCLIENT-51,RFE,BUG
HTTPCLIENT-510,RFE,IMPROVEMENT
HTTPCLIENT-523,RFE,IMPROVEMENT
HTTPCLIENT-524,RFE,BUG
HTTPCLIENT-541,RFE,IMPROVEMENT
HTTPCLIENT-547,RFE,IMPROVEMENT
HTTPCLIENT-552,RFE,IMPROVEMENT
HTTPCLIENT-554,RFE,IMPROVEMENT
HTTPCLIENT-57,RFE,BUG
HTTPCLIENT-582,RFE,IMPROVEMENT
HTTPCLIENT-60,RFE,IMPROVEMENT
HTTPCLIENT-601,RFE,RFE
HTTPCLIENT-61,RFE,IMPROVEMENT
HTTPCLIENT-610,RFE,
HTTPCLIENT-614,RFE,IMPROVEMENT
HTTPCLIENT-625,RFE,IMPROVEMENT
HTTPCLIENT-63,RFE,IMPROVEMENT
HTTPCLIENT-643,RFE,IMPROVEMENT
HTTPCLIENT-649,RFE,RFE
HTTPCLIENT-652,RFE,IMPROVEMENT
HTTPCLIENT-656,RFE,RFE
HTTPCLIENT-66,RFE,IMPROVEMENT
HTTPCLIENT-666,RFE,IMPROVEMENT
HTTPCLIENT-667,RFE,IMPROVEMENT
HTTPCLIENT-669,RFE,IMPROVEMENT
HTTPCLIENT-670,RFE,RFE
HTTPCLIENT-673,RFE,IMPROVEMENT
HTTPCLIENT-689,RFE,IMPROVEMENT
HTTPCLIENT-690,RFE,IMPROVEMENT
HTTPCLIENT-71,RFE,BUG
HTTPCLIENT-712,RFE,IMPROVEMENT
HTTPCLIENT-716,RFE,IMPROVEMENT
HTTPCLIENT-719,RFE,IMPROVEMENT
HTTPCLIENT-72,RFE,IMPROVEMENT
HTTPCLIENT-723,RFE,RFE
HTTPCLIENT-73,RFE,BUG
HTTPCLIENT-733,RFE,RFE
HTTPCLIENT-735,RFE,IMPROVEMENT
HTTPCLIENT-739,RFE,IMPROVEMENT
HTTPCLIENT-74,RFE,IMPROVEMENT
HTTPCLIENT-749,RFE,IMPROVEMENT
HTTPCLIENT-77,RFE,BUG
HTTPCLIENT-781,RFE,BUG
HTTPCLIENT-788,RFE,RFE
HTTPCLIENT-789,RFE,IMPROVEMENT
HTTPCLIENT-80,RFE,BUG
HTTPCLIENT-805,RFE,IMPROVEMENT
HTTPCLIENT-807,RFE,RFE
HTTPCLIENT-81,RFE,IMPROVEMENT
HTTPCLIENT-82,RFE,IMPROVEMENT
HTTPCLIENT-823,RFE,IMPROVEMENT
HTTPCLIENT-83,RFE,IMPROVEMENT
HTTPCLIENT-834,RFE,RFE
HTTPCLIENT-86,RFE,IMPROVEMENT
HTTPCLIENT-861,RFE,BUG
HTTPCLIENT-862,RFE,IMPROVEMENT
HTTPCLIENT-871,RFE,IMPROVEMENT
HTTPCLIENT-872,RFE,IMPROVEMENT
HTTPCLIENT-874,RFE,BUG
HTTPCLIENT-901,RFE,IMPROVEMENT
HTTPCLIENT-915,RFE,RFE
HTTPCLIENT-916,RFE,IMPROVEMENT
HTTPCLIENT-919,RFE,IMPROVEMENT
HTTPCLIENT-926,RFE,RFE
HTTPCLIENT-937,RFE,IMPROVEMENT
HTTPCLIENT-95,RFE,BUG
HTTPCLIENT-967,RFE,IMPROVEMENT
HTTPCLIENT-972,RFE,IMPROVEMENT
HTTPCLIENT-975,RFE,RFE
HTTPCLIENT-977,RFE,RFE
HTTPCLIENT-978,RFE,RFE
HTTPCLIENT-982,RFE,RFE
HTTPCLIENT-994,RFE,IMPROVEMENT
HTTPCLIENT-1044,SPEC,IMPROVEMENT
HTTPCLIENT-1097,SPEC,BUG
HTTPCLIENT-1135,SPEC,BUG
HTTPCLIENT-958,SPEC,BUG
HTTPCLIENT-961,SPEC,BUG
HTTPCLIENT-963,SPEC,BUG
HTTPCLIENT-1026,TASK,BUG
HTTPCLIENT-584,TASK,TASK
HTTPCLIENT-662,TASK,TASK
HTTPCLIENT-663,TASK,TASK
HTTPCLIENT-668,TASK,IMPROVEMENT
HTTPCLIENT-672,TASK,TASK
HTTPCLIENT-745,TASK,IMPROVEMENT
HTTPCLIENT-786,TASK,IMPROVEMENT
HTTPCLIENT-824,TASK,TASK
HTTPCLIENT-322,TEST,IMPROVEMENT
HTTPCLIENT-391,TEST,IMPROVEMENT
HTTPCLIENT-392,TEST,IMPROVEMENT
HTTPCLIENT-450,TEST,BUG
HTTPCLIENT-637,TEST,TEST
HTTPCLIENT-657,TEST,BUG
HTTPCLIENT-827,TEST,IMPROVEMENT
HTTPCLIENT-984,TEST,TEST
HTTPCLIENT-999,TEST,TEST
HTTPCLIENT-110,UNKNOWN,BUG
HTTPCLIENT-505,UNKNOWN,BUG
LUCENE-1001,RFE,RFE
LUCENE-1002,BUILD_SYSTEM,BUG
LUCENE-1003,BUG,BUG
LUCENE-1005,BUG,BUG
LUCENE-1006,BUG,BUG
LUCENE-1007,RFE,IMPROVEMENT
LUCENE-1008,BUG,BUG
LUCENE-1009,IMPROVEMENT,BUG
LUCENE-1010,BUG,BUG
LUCENE-1011,BUG,BUG
LUCENE-1012,BUG,BUG
LUCENE-1013,BUG,BUG
LUCENE-1015,RFE,IMPROVEMENT
LUCENE-1016,RFE,RFE
LUCENE-1018,BUG,BUG
LUCENE-1019,RFE,IMPROVEMENT
LUCENE-1020,RFE,RFE
LUCENE-1021,TEST,BUG
LUCENE-1022,CLEANUP,BUG
LUCENE-1027,IMPROVEMENT,BUG
LUCENE-1028,DESIGN_DEFECT,BUG
LUCENE-1031,DOCUMENTATION,IMPROVEMENT
LUCENE-1036,BUG,BUG
LUCENE-1038,RFE,IMPROVEMENT
LUCENE-1040,IMPROVEMENT,BUG
LUCENE-1042,SPEC,BUG
LUCENE-1043,IMPROVEMENT,IMPROVEMENT
LUCENE-1044,IMPROVEMENT,BUG
LUCENE-1045,BUG,BUG
LUCENE-1046,BUG,BUG
LUCENE-1047,REFACTORING,IMPROVEMENT
LUCENE-1048,BUG,BUG
LUCENE-1049,IMPROVEMENT,IMPROVEMENT
LUCENE-1050,BUG,BUG
LUCENE-1051,DOCUMENTATION,IMPROVEMENT
LUCENE-1052,IMPROVEMENT,IMPROVEMENT
LUCENE-1055,BUILD_SYSTEM,TASK
LUCENE-1057,BUG,BUG
LUCENE-1058,RFE,IMPROVEMENT
LUCENE-1059,IMPROVEMENT,IMPROVEMENT
LUCENE-1060,DOCUMENTATION,IMPROVEMENT
LUCENE-1061,RFE,IMPROVEMENT
LUCENE-1062,IMPROVEMENT,BUG
LUCENE-1064,DESIGN_DEFECT,IMPROVEMENT
LUCENE-1066,DOCUMENTATION,IMPROVEMENT
LUCENE-1067,BUG,BUG
LUCENE-1068,BUG,BUG
LUCENE-1069,BUG,BUG
LUCENE-1071,BUG,BUG
LUCENE-1072,BUG,BUG
LUCENE-1073,TEST,IMPROVEMENT
LUCENE-1075,BUG,BUG
LUCENE-1076,RFE,IMPROVEMENT
LUCENE-1077,RFE,RFE
LUCENE-1078,CLEANUP,IMPROVEMENT
LUCENE-1079,CLEANUP,IMPROVEMENT
LUCENE-1080,OTHER,IMPROVEMENT
LUCENE-1082,BUG,BUG
LUCENE-1084,IMPROVEMENT,IMPROVEMENT
LUCENE-1086,BUG,BUG
LUCENE-1087,BUG,BUG
LUCENE-1089,RFE,IMPROVEMENT
LUCENE-1090,IMPROVEMENT,IMPROVEMENT
LUCENE-1092,BUG,BUG
LUCENE-1094,BUG,BUG
LUCENE-1095,RFE,IMPROVEMENT
LUCENE-1096,BUG,BUG
LUCENE-1097,IMPROVEMENT,BUG
LUCENE-1098,IMPROVEMENT,IMPROVEMENT
LUCENE-1099,DESIGN_DEFECT,IMPROVEMENT
LUCENE-1101,BUG,BUG
LUCENE-1102,IMPROVEMENT,IMPROVEMENT
LUCENE-1103,RFE,IMPROVEMENT
LUCENE-1104,OTHER,TASK
LUCENE-1107,OTHER,TASK
LUCENE-1112,IMPROVEMENT,BUG
LUCENE-1113,DOCUMENTATION,BUG
LUCENE-1114,DOCUMENTATION,BUG
LUCENE-1115,IMPROVEMENT,BUG
LUCENE-1116,IMPROVEMENT,IMPROVEMENT
LUCENE-1117,BUG,BUG
LUCENE-1118,IMPROVEMENT,IMPROVEMENT
LUCENE-1119,IMPROVEMENT,IMPROVEMENT
LUCENE-1120,IMPROVEMENT,IMPROVEMENT
LUCENE-1123,BUILD_SYSTEM,TASK
LUCENE-1124,IMPROVEMENT,IMPROVEMENT
LUCENE-1125,IMPROVEMENT,BUG
LUCENE-1126,IMPROVEMENT,IMPROVEMENT
LUCENE-1127,RFE,IMPROVEMENT
LUCENE-1128,RFE,IMPROVEMENT
LUCENE-1129,BUG,BUG
LUCENE-1130,IMPROVEMENT,BUG
LUCENE-1131,RFE,RFE
LUCENE-1132,DOCUMENTATION,BUG
LUCENE-1133,RFE,IMPROVEMENT
LUCENE-1134,BUG,BUG
LUCENE-1135,DOCUMENTATION,TASK
LUCENE-1136,RFE,IMPROVEMENT
LUCENE-1137,RFE,RFE
LUCENE-1138,BUG,BUG
LUCENE-1139,IMPROVEMENT,IMPROVEMENT
LUCENE-1140,BUG,BUG
LUCENE-1142,BUILD_SYSTEM,IMPROVEMENT
LUCENE-1143,BUG,BUG
LUCENE-1144,BUG,BUG
LUCENE-1145,IMPROVEMENT,IMPROVEMENT
LUCENE-1147,RFE,IMPROVEMENT
LUCENE-1148,RFE,RFE
LUCENE-1150,DESIGN_DEFECT,BUG
LUCENE-1151,IMPROVEMENT,IMPROVEMENT
LUCENE-1152,BUG,BUG
LUCENE-1153,BUILD_SYSTEM,BUG
LUCENE-1154,DOCUMENTATION,BUG
LUCENE-1156,RFE,BUG
LUCENE-1157,DOCUMENTATION,IMPROVEMENT
LUCENE-1158,BUG,BUG
LUCENE-1160,IMPROVEMENT,IMPROVEMENT
LUCENE-1162,DESIGN_DEFECT,IMPROVEMENT
LUCENE-1163,BUG,BUG
LUCENE-1164,IMPROVEMENT,BUG
LUCENE-1165,DOCUMENTATION,IMPROVEMENT
LUCENE-1166,RFE,RFE
LUCENE-1168,BUG,BUG
LUCENE-1169,BUG,BUG
LUCENE-1171,IMPROVEMENT,BUG
LUCENE-1172,IMPROVEMENT,IMPROVEMENT
LUCENE-1173,BUG,BUG
LUCENE-1174,DOCUMENTATION,BUG
LUCENE-1175,BUG,BUG
LUCENE-1176,BUG,BUG
LUCENE-1177,BUG,BUG
LUCENE-1179,BUG,BUG
LUCENE-1180,BUG,BUG
LUCENE-1182,DESIGN_DEFECT,BUG
LUCENE-1183,IMPROVEMENT,IMPROVEMENT
LUCENE-1184,RFE,IMPROVEMENT
LUCENE-1185,IMPROVEMENT,IMPROVEMENT
LUCENE-1186,IMPROVEMENT,IMPROVEMENT
LUCENE-1187,CLEANUP,IMPROVEMENT
LUCENE-1188,IMPROVEMENT,IMPROVEMENT
LUCENE-1189,BUG,BUG
LUCENE-1191,IMPROVEMENT,IMPROVEMENT
LUCENE-1194,RFE,RFE
LUCENE-1195,IMPROVEMENT,IMPROVEMENT
LUCENE-1196,BUG,BUG
LUCENE-1197,BUG,BUG
LUCENE-1198,BUG,BUG
LUCENE-1199,BUG,BUG
LUCENE-1200,BUG,BUG
LUCENE-1201,RFE,RFE
LUCENE-1202,BUILD_SYSTEM,BUG
LUCENE-1204,TEST,BUG
LUCENE-1208,BUG,BUG
LUCENE-1209,RFE,IMPROVEMENT
LUCENE-1210,BUG,BUG
LUCENE-1211,IMPROVEMENT,BUG
LUCENE-1212,REFACTORING,IMPROVEMENT
LUCENE-1213,BUG,BUG
LUCENE-1214,BUG,BUG
LUCENE-1217,IMPROVEMENT,IMPROVEMENT
LUCENE-1219,RFE,IMPROVEMENT
LUCENE-1222,BUG,BUG
LUCENE-1223,BUG,BUG
LUCENE-1226,BUG,BUG
LUCENE-1228,BUG,BUG
LUCENE-1230,BUILD_SYSTEM,BUG
LUCENE-1233,DESIGN_DEFECT,IMPROVEMENT
LUCENE-1234,DESIGN_DEFECT,BUG
LUCENE-1236,DOCUMENTATION,IMPROVEMENT
LUCENE-1238,TEST,BUG
LUCENE-1240,IMPROVEMENT,IMPROVEMENT
LUCENE-1242,IMPROVEMENT,IMPROVEMENT
LUCENE-1243,RFE,IMPROVEMENT
LUCENE-1244,IMPROVEMENT,IMPROVEMENT
LUCENE-1246,BUG,BUG
LUCENE-1247,CLEANUP,IMPROVEMENT
LUCENE-1249,BUG,BUG
LUCENE-1250,BUG,BUG
LUCENE-1251,BUG,BUG
LUCENE-1253,IMPROVEMENT,BUG
LUCENE-1254,BUG,BUG
LUCENE-1255,BUG,BUG
LUCENE-1256,DOCUMENTATION,IMPROVEMENT
LUCENE-1257,OTHER,IMPROVEMENT
LUCENE-1260,RFE,IMPROVEMENT
LUCENE-1262,BUG,BUG
LUCENE-1266,BUG,BUG
LUCENE-1267,RFE,IMPROVEMENT
LUCENE-1268,DOCUMENTATION,IMPROVEMENT
LUCENE-1270,BUG,BUG
LUCENE-1272,RFE,RFE
LUCENE-1274,RFE,RFE
LUCENE-1276,BUILD_SYSTEM,BUG
LUCENE-1277,CLEANUP,BUG
LUCENE-1279,IMPROVEMENT,IMPROVEMENT
LUCENE-1280,BUG,BUG
LUCENE-1282,IMPROVEMENT,BUG
LUCENE-1283,REFACTORING,IMPROVEMENT
LUCENE-1285,BUG,BUG
LUCENE-1286,RFE,IMPROVEMENT
LUCENE-1287,RFE,RFE
LUCENE-1288,RFE,IMPROVEMENT
LUCENE-1294,BUILD_SYSTEM,BUG
LUCENE-1295,REFACTORING,IMPROVEMENT
LUCENE-1296,RFE,RFE
LUCENE-1297,RFE,RFE
LUCENE-1298,BUG,BUG
LUCENE-1299,BUG,BUG
LUCENE-1301,REFACTORING,IMPROVEMENT
LUCENE-1303,BUG,BUG
LUCENE-1310,BUG,BUG
LUCENE-1311,RFE,RFE
LUCENE-1312,BUG,BUG
LUCENE-1314,RFE,RFE
LUCENE-1316,IMPROVEMENT,BUG
LUCENE-1318,BUG,BUG
LUCENE-1320,RFE,RFE
LUCENE-1321,BUG,BUG
LUCENE-1322,IMPROVEMENT,IMPROVEMENT
LUCENE-1323,BUG,BUG
LUCENE-1324,RFE,BUG
LUCENE-1325,RFE,IMPROVEMENT
LUCENE-1326,BUG,BUG
LUCENE-1327,BUG,BUG
LUCENE-1329,IMPROVEMENT,IMPROVEMENT
LUCENE-1331,BUG,BUG
LUCENE-1333,IMPROVEMENT,IMPROVEMENT
LUCENE-1334,RFE,IMPROVEMENT
LUCENE-1335,IMPROVEMENT,BUG
LUCENE-1339,RFE,RFE
LUCENE-1340,RFE,RFE
LUCENE-1341,RFE,IMPROVEMENT
LUCENE-1343,IMPROVEMENT,IMPROVEMENT
LUCENE-1344,BUILD_SYSTEM,IMPROVEMENT
LUCENE-1346,IMPROVEMENT,IMPROVEMENT
LUCENE-1347,BUG,BUG
LUCENE-1348,TEST,TEST
LUCENE-1349,DOCUMENTATION,BUG
LUCENE-1351,RFE,IMPROVEMENT
LUCENE-1353,BUILD_SYSTEM,TASK
LUCENE-1354,RFE,RFE
LUCENE-1355,BUG,BUG
LUCENE-1356,RFE,IMPROVEMENT
LUCENE-1357,BUG,BUG
LUCENE-1358,BUG,BUG
LUCENE-1359,BUG,BUG
LUCENE-1365,DOCUMENTATION,IMPROVEMENT
LUCENE-1366,REFACTORING,IMPROVEMENT
LUCENE-1367,RFE,IMPROVEMENT
LUCENE-1369,IMPROVEMENT,IMPROVEMENT
LUCENE-1370,RFE,IMPROVEMENT
LUCENE-1371,RFE,IMPROVEMENT
LUCENE-1374,BUG,BUG
LUCENE-1375,RFE,IMPROVEMENT
LUCENE-1376,BUG,BUG
LUCENE-1377,REFACTORING,IMPROVEMENT
LUCENE-1378,DOCUMENTATION,TASK
LUCENE-1379,BUG,BUG
LUCENE-1380,RFE,IMPROVEMENT
LUCENE-1382,RFE,IMPROVEMENT
LUCENE-1383,IMPROVEMENT,BUG
LUCENE-1384,BUG,BUG
LUCENE-1387,RFE,RFE
LUCENE-1388,RFE,IMPROVEMENT
LUCENE-1389,BUG,BUG
LUCENE-1390,RFE,IMPROVEMENT
LUCENE-1392,DOCUMENTATION,IMPROVEMENT
LUCENE-1393,BUILD_SYSTEM,BUG
LUCENE-1394,DOCUMENTATION,BUG
LUCENE-1395,DOCUMENTATION,IMPROVEMENT
LUCENE-1396,IMPROVEMENT,IMPROVEMENT
LUCENE-1397,BUG,BUG
LUCENE-1398,RFE,RFE
LUCENE-1400,BUILD_SYSTEM,IMPROVEMENT
LUCENE-1401,IMPROVEMENT,BUG
LUCENE-1402,BACKPORT,BUG
LUCENE-1404,BUG,BUG
LUCENE-1405,BUILD_SYSTEM,IMPROVEMENT
LUCENE-1406,RFE,RFE
LUCENE-1407,REFACTORING,IMPROVEMENT
LUCENE-1411,RFE,IMPROVEMENT
LUCENE-1412,BUG,BUG
LUCENE-1414,TEST,BUG
LUCENE-1415,BUG,BUG
LUCENE-1416,BUILD_SYSTEM,BUG
LUCENE-1419,RFE,RFE
LUCENE-1420,IMPROVEMENT,IMPROVEMENT
LUCENE-1421,RFE,RFE
LUCENE-1422,RFE,RFE
LUCENE-1423,BUG,BUG
LUCENE-1424,RFE,RFE
LUCENE-1425,RFE,RFE
LUCENE-1426,RFE,IMPROVEMENT
LUCENE-1427,IMPROVEMENT,IMPROVEMENT
LUCENE-1428,BUILD_SYSTEM,BUG
LUCENE-1429,BUG,BUG
LUCENE-1430,BUG,BUG
LUCENE-1433,DOCUMENTATION,IMPROVEMENT
LUCENE-1434,RFE,RFE
LUCENE-1435,RFE,RFE
LUCENE-1436,REFACTORING,IMPROVEMENT
LUCENE-1438,BUG,BUG
LUCENE-1440,RFE,RFE
LUCENE-1441,BUG,BUG
LUCENE-1442,BUG,BUG
LUCENE-1443,IMPROVEMENT,IMPROVEMENT
LUCENE-1444,DOCUMENTATION,BUG
LUCENE-1445,BUILD_SYSTEM,BUG
LUCENE-1446,BUILD_SYSTEM,IMPROVEMENT
LUCENE-1447,IMPROVEMENT,IMPROVEMENT
LUCENE-1448,DESIGN_DEFECT,BUG
LUCENE-1449,BUG,BUG
LUCENE-1450,BUG,BUG
LUCENE-1451,BUG,BUG
LUCENE-1452,BUG,BUG
LUCENE-1453,BUG,BUG
LUCENE-1455,BUG,BUG
LUCENE-1456,BUG,BUG
LUCENE-1457,BUG,BUG
